protein_id,cluster_id,permanence,fd,membership,intra,extra,emax
4932.YDR492W,1,0.0,0.0,0.0,1,1,7
4932.YLR121C,1,0.0,0.0,0.0,0,3,-1
4932.YDR044W,1,0.6,0.0,0.3,13,9,7
4932.YLR220W,1,6.395238095238096,0.0,3.197619047619048,21,3,2
4932.YOR065W,1,3.2208626130864717,0.0,1.6104313065432359,98,25,5
4932.YLR375W,1,1.0,0.0,0.5,2,1,4
4932.YNL083W,1,0.0,0.0,0.0,3,3,5
4932.YGL188C,1,1.0,0.0,0.5,1,0,-1
4932.YJR142W,1,0.0,0.0,0.0,0,4,-1
4932.YGL008C,1,-0.5435540069686411,0.0,-0.27177700348432055,11,37,-1
4932.YDL004W,1,2.3460521555203027,0.0,1.1730260777601513,59,21,3
4932.YBR276C,1,0.0,0.0,0.0,0,5,-1
4932.YOL130W,1,1.0,0.0,0.5,2,1,2
4932.YGL219C,1,2.3565811965811965,0.0,1.1782905982905982,26,9,10
4932.YPL060W,1,1.0,0.0,0.5,5,0,-1
4932.YPR036W,1,11.83015873015873,0.0,5.915079365079365,36,3,10
4932.YDL181W,1,3.571929824561403,0.0,1.7859649122807015,19,5,3
4932.YOR223W,1,0.8333333333333334,0.0,0.4166666666666667,5,6,14
4932.Q0075,1,5.5,0.0,2.75,12,2,2
4932.YOR197W,1,0.33333333333333326,0.0,0.16666666666666663,6,9,5
4932.YEL059C-A,1,1.0,0.0,0.5,4,0,-1
4932.YML120C,1,4.31266149870801,0.0,2.156330749354005,43,9,5
4932.YHR005C-A,1,2.4441930618401204,0.0,1.2220965309200602,53,16,3
4932.YNL045W,1,0.0,0.0,0.0,0,7,-1
4932.Q0115,1,13.497354497354497,0.0,6.748677248677248,28,2,2
4932.YLL013C,1,-0.3333095112603961,0.0,-0.16665475563019805,98,152,-1
4932.YNL328C,1,0.0,0.0,0.0,17,21,15
4932.YOL009C,1,3.240439560439561,0.0,1.6202197802197804,26,7,10
4932.YNL080C,1,0.0,0.0,0.0,1,3,-1
4932.YKL084W,1,1.0,0.0,0.5,11,0,-1
4932.YGL230C,1,0.0,0.0,0.0,0,5,-1
4932.YAL048C,1,0.9057894736842106,0.0,0.4528947368421053,25,19,10
4932.YLR184W,1,0.0,0.0,0.0,0,3,-1
4932.YDL217C,1,5.25018315018315,0.0,2.625091575091575,40,7,2
4932.YBL107C,1,1.4166666666666665,0.0,0.7083333333333333,7,4,10
4932.YKL175W,1,1.0,0.0,0.5,13,0,-1
4932.YJR034W,1,4.223684210526316,0.0,2.111842105263158,19,4,3
4932.YMR056C,1,4.6466666666666665,0.0,2.3233333333333333,25,5,5
4932.YFR045W,1,0.5,0.0,0.25,4,1,5
4932.YJR048W,1,1.3758741258741258,0.0,0.6879370629370629,40,22,5
4932.YPL215W,1,6.183048433048433,0.0,3.0915242165242165,27,4,3
4932.YOR305W,1,3.261904761904762,0.0,1.630952380952381,7,2,5
4932.YBL029W,1,1.5714285714285714,0.0,0.7857142857142857,8,4,3
4932.YML119W,1,0.0,0.0,0.0,0,7,-1
4932.YDL205C,1,2.188888888888889,0.0,1.0944444444444446,10,4,7
4932.YBR233W,1,0.0,0.0,0.0,1,4,-1
4932.YHR026W,1,1.0,0.0,0.5,37,0,-1
4932.YPR117W,1,1.0,0.0,0.5,2,0,-1
4932.YAL004W,1,1.0,0.0,0.5,2,2,5
4932.YCL044C,1,1.0,0.0,0.5,7,0,-1
4932.YGR295C,1,1.0,0.0,0.5,2,0,-1
4932.YLR201C,1,3.447368421052632,0.0,1.723684210526316,20,5,9
4932.YBR209W,1,-0.6666666666666667,0.0,-0.33333333333333337,1,3,-1
4932.YMR211W,1,0.0,0.0,0.0,1,2,-1
4932.YNL052W,1,57.518451300665454,0.0,28.759225650332727,58,1,5
4932.YER174C,1,2.2818627450980395,0.0,1.1409313725490198,17,6,5
4932.YGR035C,1,0.0,0.0,0.0,0,6,-1
4932.YJL206C,1,0.0,0.0,0.0,0,3,-1
4932.Q0050,1,30.763440860215052,0.0,15.381720430107526,31,1,2
4932.YOL154W,1,4.111111111111111,0.0,2.0555555555555554,9,2,5
4932.YPR133W-A,1,5.104166666666667,0.0,2.5520833333333335,33,6,5
4932.YDR220C,1,3.1666666666666665,0.0,1.5833333333333333,4,1,2
4932.YNL305C,1,0.5904761904761904,0.0,0.2952380952380952,6,7,10
4932.Q0255,1,2.880952380952381,0.0,1.4404761904761905,8,1,3
4932.YGR101W,1,1.0298245614035089,0.0,0.5149122807017544,20,12,3
4932.YDL107W,1,1.0,0.0,0.5,7,0,0
4932.YER046W-A,1,0.0,0.0,0.0,1,2,-1
4932.YPL135W,1,5.2938375350140054,0.0,2.6469187675070027,36,5,5
4932.YJL166W,1,15.741346153846154,0.0,7.870673076923077,65,4,3
4932.YJL209W,1,4.954545454545455,0.0,2.4772727272727275,11,2,10
4932.YJR040W,1,3.5,0.0,1.75,4,1,10
4932.YBL030C,1,4.713846153846154,0.0,2.356923076923077,26,5,5
4932.YBL048W,1,0.0,0.0,0.0,0,4,-1
4932.YER077C,1,1.0,0.0,0.5,2,0,-1
4932.YGL255W,1,4.211988304093567,0.0,2.1059941520467835,19,4,7
4932.YLR348C,1,6.428571428571429,0.0,3.2142857142857144,7,1,5
4932.YOL122C,1,0.9829059829059829,0.0,0.49145299145299143,14,8,14
4932.YJR012C,1,7.75,0.0,3.875,8,1,4
4932.YOR227W,1,0.0,0.0,0.0,0,5,-1
4932.YMR319C,1,7.720000000000001,0.0,3.8600000000000003,25,3,7
4932.YIR021W,1,1.952380952380952,0.0,0.976190476190476,8,3,2
4932.YJR077C,1,4.659139784946237,0.0,2.3295698924731183,31,6,5
4932.YMR035W,1,3.333333333333333,0.0,1.6666666666666665,4,1,11
4932.YBR037C,1,9.971428571428572,0.0,4.985714285714286,21,2,3
4932.YOR266W,1,1.0,0.0,0.5,8,0,-1
4932.YJL003W,1,1.0,0.0,0.5,17,0,-1
4932.YDR098C,1,2.3476190476190473,0.0,1.1738095238095236,27,11,5
4932.YJR033C,1,2.975,0.0,1.4875,16,5,10
4932.YAL046C,1,21.67965367965368,0.0,10.83982683982684,22,1,7
4932.YGR037C,1,0.0,0.0,0.0,2,15,-1
4932.YPR037C,1,2.3666666666666667,0.0,1.1833333333333333,10,4,14
4932.YOR037W,1,4.0,0.0,2.0,4,1,4
4932.YJL143W,1,8.908788159111934,0.0,4.454394079555967,49,3,15
4932.YER017C,1,6.9393939393939394,0.0,3.4696969696969697,24,2,3
4932.YDL189W,1,2.0,0.0,1.0,2,1,2
4932.YBR185C,1,3.1023809523809525,0.0,1.5511904761904762,15,4,3
4932.YDR232W,1,0.7826839826839826,0.0,0.3913419913419913,15,11,5
4932.YDR033W,1,0.0,0.0,0.0,1,3,-1
4932.YOR077W,1,0.0,0.0,0.0,0,3,-1
4932.YDR246W-A,1,0.0,0.0,0.0,0,7,-1
4932.YGL236C,1,0.45238095238095244,0.0,0.22619047619047622,7,6,3
4932.YDL159W-A,1,3.8333333333333335,0.0,1.9166666666666667,4,1,2
4932.YLR297W,1,0.0,0.0,0.0,1,4,-1
4932.YML081W,1,0.0,0.0,0.0,2,2,2
4932.YEL009C,1,0.0,0.0,0.0,6,111,-1
4932.YOR350C,1,1.5,0.0,0.75,3,2,3
4932.YBR262C,1,8.647058823529411,0.0,4.323529411764706,18,2,7
4932.YOR314W,1,0.0,0.0,0.0,0,3,-1
4932.YKL075C,1,3.0,0.0,1.5,3,1,7
4932.YDR376W,1,2.6750000000000003,0.0,1.3375000000000001,16,5,5
4932.YNL181W,1,0.0,0.0,0.0,0,11,-1
4932.YJL112W,1,0.5,0.0,0.25,4,4,10
4932.Q0110,1,26.527065527065528,0.0,13.263532763532764,27,1,2
4932.YOR356W,1,0.7424242424242424,0.0,0.3712121212121212,12,8,5
4932.YDR379C-A,1,9.577777777777778,0.0,4.788888888888889,11,0,-1
4932.YMR060C,1,8.612698412698412,0.0,4.306349206349206,37,3,14
4932.YDL027C,1,0.8333333333333333,0.0,0.41666666666666663,3,2,5
4932.YMR267W,1,16.772058823529413,0.0,8.386029411764707,17,1,10
4932.YIL087C,1,0.5,0.0,0.25,3,3,5
4932.YIL003W,1,3.763157894736842,0.0,1.881578947368421,19,6,4
4932.YFL052W,1,2.0,0.0,1.0,2,1,10
4932.YLR393W,1,3.8205128205128203,0.0,1.9102564102564101,13,3,3
4932.YBL069W,1,0.0,0.0,0.0,1,1,5
4932.YDR185C,1,0.8333333333333333,0.0,0.41666666666666663,3,2,7
4932.YJL118W,1,0.0,0.0,0.0,0,3,-1
4932.YGR026W,1,0.0,0.0,0.0,0,3,-1
4932.YLR295C,1,1.0,0.0,0.5,38,0,-1
4932.YPL159C,1,0.33333333333333326,0.0,0.16666666666666663,3,3,3
4932.YDR114C,1,1.0,0.0,0.5,4,4,3
4932.YGR207C,1,-0.08571428571428574,0.0,-0.04285714285714287,5,7,5
4932.YPL224C,1,1.0,0.0,0.5,4,0,-1
4932.YNL249C,1,0.0,0.0,0.0,1,6,-1
4932.YMR064W,1,2.333333333333333,0.0,1.1666666666666665,3,1,3
4932.YBR227C,1,0.5231092436974789,0.0,0.26155462184873945,18,13,5
4932.YIL157C,1,2.4444444444444446,0.0,1.2222222222222223,9,3,2
4932.YMR134W,1,0.8333333333333333,0.0,0.41666666666666663,3,2,7
4932.YJL131C,1,5.4,0.0,2.7,6,1,3
4932.YKL087C,1,1.0,0.0,0.5,14,0,0
4932.YNL070W,1,6.080607315389924,0.0,3.040303657694962,47,6,5
4932.YLL029W,1,0.8333333333333334,0.0,0.4166666666666667,5,6,5
4932.YOR247W,1,0.0,0.0,0.0,0,8,-1
4932.YGR269W,1,0.0,0.0,0.0,1,6,-1
4932.YLR038C,1,1.0,0.0,0.5,78,0,-1
4932.YGL260W,1,0.7,0.0,0.35,5,5,5
4932.YHR044C,1,1.0,0.0,0.5,1,0,-1
4932.YJL146W,1,0.0,0.0,0.0,1,2,-1
4932.YHL005C,1,1.3666666666666667,0.0,0.6833333333333333,5,3,3
4932.YNL315C,1,16.441176470588236,0.0,8.220588235294118,17,1,3
4932.YHR024C,1,2.3467023172905526,0.0,1.1733511586452763,35,11,2
4932.YPR153W,1,1.0,0.0,0.5,8,0,-1
4932.YER140W,1,0.0,0.0,0.0,2,3,-1
4932.YCL007C,1,-0.6666666666666667,0.0,-0.33333333333333337,2,2,-1
4932.YNL003C,1,1.0,0.0,0.5,1,0,-1
4932.YNR020C,1,4.684900284900285,0.0,2.3424501424501427,27,5,14
4932.YGR112W,1,32.39393939393939,0.0,16.196969696969695,33,1,10
4932.YGR150C,1,14.257142857142856,0.0,7.128571428571428,15,1,3
4932.YML089C,1,0.0,0.0,0.0,1,2,-1
4932.YDL046W,1,0.0,0.0,0.0,1,3,-1
4932.YNL011C,1,1.0,0.0,0.5,1,0,-1
4932.YNL240C,1,2.9576510446075663,0.0,1.4788255223037832,22,8,4
4932.YOR383C,1,4.688888888888889,0.0,2.3444444444444446,11,1,10
4932.YPL182C,1,8.833333333333334,0.0,4.416666666666667,9,1,4
4932.Q0065,1,24.633333333333333,0.0,12.316666666666666,25,1,4
4932.YBL055C,1,0.6666666666666666,0.0,0.3333333333333333,2,3,3
4932.Q0130,1,5.9229085551930964,0.0,2.9614542775965482,86,13,3
4932.YBR003W,1,0.6916666666666667,0.0,0.3458333333333333,16,15,7
4932.YPL189C-A,1,1.0,0.0,0.5,8,0,-1
4932.YEL039C,1,2.1126984126984127,0.0,1.0563492063492064,37,13,5
4932.YOR270C,1,2.1797402159244266,0.0,1.0898701079622133,39,16,10
4932.YNR018W,1,24.816666666666666,0.0,12.408333333333333,25,1,15
4932.YPR011C,1,-0.25,0.0,-0.125,3,4,-1
4932.YER153C,1,2.3,0.0,1.15,5,2,3
4932.YBL070C,1,1.0,0.0,0.5,4,0,-1
4932.YMR245W,1,8.833333333333334,0.0,4.416666666666667,9,1,4
4932.YDR222W,1,2.0,0.0,1.0,3,0,0
4932.YIL173W,1,0.0,0.0,0.0,0,3,-1
4932.YGR222W,1,3.0547619047619046,0.0,1.5273809523809523,15,4,2
4932.YPR067W,1,5.97,0.0,2.985,25,4,5
4932.YFR007W,1,0.0,0.0,0.0,1,6,-1
4932.YGL084C,1,0.0,0.0,0.0,1,4,-1
4932.YAL010C,1,2.935294117647059,0.0,1.4676470588235295,35,10,10
4932.YJR067C,1,9.955555555555556,0.0,4.977777777777778,9,2,3
4932.YER053C-A,1,2.6666666666666665,0.0,1.3333333333333333,6,2,2
4932.YLR214W,1,5.760233918128654,0.0,2.880116959064327,19,3,5
4932.YJL045W,1,0.8741258741258742,0.0,0.4370629370629371,26,22,5
4932.YOR381W,1,1.0,0.0,0.5,7,0,-1
4932.YPL148C,1,0.0,0.0,0.0,1,2,-1
4932.YDL033C,1,0.25,0.0,0.125,8,8,2
4932.YOR042W,1,0.0,0.0,0.0,2,18,-1
4932.YDR270W,1,4.303333333333334,0.0,2.151666666666667,25,5,5
4932.YOR050C,1,0.0,0.0,0.0,1,2,-1
4932.YMR132C,1,0.0,0.0,0.0,0,3,-1
4932.YIL022W,1,3.078397212543554,0.0,1.539198606271777,44,10,15
4932.YGR016W,1,0.0,0.0,0.0,0,3,-1
4932.YKL183C-A,1,3.8333333333333335,0.0,1.9166666666666667,4,1,2
4932.YLR283W,1,-0.5,0.0,-0.25,2,4,-1
4932.YNL234W,1,0.0,0.0,0.0,0,7,-1
4932.YHR051W,1,7.932178932178932,0.0,3.966089466089466,77,9,5
4932.YHR176W,1,4.5,0.0,2.25,9,2,5
4932.YPR058W,1,0.0,0.0,0.0,1,1,3
4932.YDR350C,1,6.776190476190476,0.0,3.388095238095238,15,2,3
4932.YNL310C,1,3.164705882352941,0.0,1.5823529411764705,18,4,15
4932.YJR126C,1,0.0,0.0,0.0,0,5,-1
4932.YHR039C,1,0.0,0.0,0.0,1,6,-1
4932.YLR130C,1,8.014705882352942,0.0,4.007352941176471,18,1,5
4932.YOR384W,1,0.9999999999999999,0.0,0.49999999999999994,4,3,7
4932.YPR134W,1,3.5,0.0,1.75,4,1,2
4932.YLR395C,1,53.538085255066385,0.0,26.769042627533192,54,1,4
4932.YOL071W,1,1.75,0.0,0.875,9,3,3
4932.YDL085C-A,1,3.0,0.0,1.5,3,1,4
4932.YPL257W-A,1,0.0,0.0,0.0,0,3,-1
4932.YML068W,1,0.0,0.0,0.0,1,6,-1
4932.YDL119C,1,1.0,0.0,0.5,14,0,-1
4932.YOR045W,1,5.457635467980295,0.0,2.7288177339901476,29,5,5
4932.YLR091W,1,1.6071428571428572,0.0,0.8035714285714286,9,3,4
4932.YLR294C,1,1.0,0.0,0.5,7,0,-1
4932.YMR244C-A,1,18.690058479532162,0.0,9.345029239766081,19,1,5
4932.YJR120W,1,0.5,0.0,0.25,3,2,5
4932.YAL039C,1,4.0,0.0,2.0,9,2,2
4932.YDR525W,1,3.75,0.0,1.875,8,2,4
4932.YOL092W,1,0.0,0.0,0.0,0,4,-1
4932.YPR020W,1,28.99444769140853,0.0,14.497223845704266,59,2,3
4932.YHL040C,1,16.522058823529413,0.0,8.261029411764707,17,1,10
4932.YOR354C,1,1.0,0.0,0.5,6,0,0
4932.YNL055C,1,1.733710407239819,0.0,0.8668552036199095,40,17,5
4932.YIL111W,1,12.392128971076339,0.0,6.1960644855381695,38,3,3
4932.YMR221C,1,0.0,0.0,0.0,2,2,7
4932.YER004W,1,1.6666666666666667,0.0,0.8333333333333334,5,3,4
4932.YDR202C,1,2.0,0.0,1.0,2,1,4
4932.YOL158C,1,8.722222222222221,0.0,4.361111111111111,10,0,0
4932.YGL191W,1,3.456766091051805,0.0,1.7283830455259026,50,13,3
4932.YOR147W,1,6.857142857142857,0.0,3.4285714285714284,7,1,7
4932.YNL168C,1,2.3333333333333335,0.0,1.1666666666666667,7,3,5
4932.YBR127C,1,3.5411095305832148,0.0,1.7705547652916074,38,10,10
4932.YML030W,1,3.8014705882352944,0.0,1.9007352941176472,17,4,2
4932.YOL008W,1,1.0,0.0,0.5,6,0,-1
4932.YLR047C,1,1.0,0.0,0.5,9,0,-1
4932.YKR087C,1,2.6474358974358974,0.0,1.3237179487179487,13,4,10
4932.YDR370C,1,0.0,0.0,0.0,0,6,-1
4932.YIL077C,1,1.0,0.0,0.5,7,0,-1
4932.YKL141W,1,1.8852478271082924,0.0,0.9426239135541462,44,18,5
4932.YMR180C,1,0.0,0.0,0.0,0,4,-1
4932.YDR119W-A,1,1.0,0.0,0.5,24,0,-1
4932.YOL002C,1,0.0,0.0,0.0,3,1,7
4932.YPL132W,1,8.834782608695653,0.0,4.417391304347826,47,5,3
4932.Q0085,1,5.7611852935796595,0.0,2.8805926467898297,71,11,3
4932.YJL133C-A,1,-0.5,0.0,-0.25,1,2,-1
4932.YDL227C,1,0.0,0.0,0.0,0,3,-1
4932.Q0045,1,29.86830601092896,0.0,14.93415300546448,61,2,2
4932.YMR157C,1,1.8,0.0,0.9,5,2,8
4932.YCL057C-A,1,9.026315789473685,0.0,4.5131578947368425,19,2,5
4932.YGL107C,1,1.1714285714285715,0.0,0.5857142857142857,8,5,3
4932.YKL053C-A,1,2.1915343915343914,0.0,1.0957671957671957,28,10,7
4932.YPL098C,1,4.58421052631579,0.0,2.292105263157895,22,2,4
4932.YOR286W,1,0.0,0.0,0.0,4,7,-1
4932.YHR198C,1,4.055555555555555,0.0,2.0277777777777777,9,2,5
4932.YNL239W,1,0.0,0.0,0.0,1,5,-1
4932.YOR232W,1,0.6189795918367347,0.0,0.30948979591836734,53,37,15
4932.YBR179C,1,0.7826086956521738,0.0,0.3913043478260869,26,16,14
4932.YKL137W,1,1.0,0.0,0.5,13,0,0
4932.YMR256C,1,1.0,0.0,0.5,35,0,-1
4932.YOL027C,1,1.3571428571428572,0.0,0.6785714285714286,8,4,10
4932.YDR415C,1,1.8,0.0,0.9,6,3,4
4932.Q0105,1,23.0336686787391,0.0,11.51683433936955,72,2,3
4932.YIL014C-A,1,1.8666666666666667,0.0,0.9333333333333333,6,3,3
4932.YBL099W,1,0.529951600893522,0.0,0.264975800446761,81,67,3
4932.YNL213C,1,2.8000000000000003,0.0,1.4000000000000001,10,3,4
4932.YJL056C,1,1.7815126050420167,0.0,0.8907563025210083,18,6,5
4932.YKL133C,1,5.933333333333334,0.0,2.966666666666667,6,1,5
4932.YMR058W,1,7.418292682926829,0.0,3.7091463414634145,41,5,10
4932.YGL226W,1,1.0,0.0,0.5,30,0,-1
4932.YPL202C,1,5.490196078431373,0.0,2.7450980392156863,18,3,4
4932.YGL085W,1,1.0,0.0,0.5,3,0,0
4932.YER014W,1,11.56060606060606,0.0,5.78030303030303,12,1,14
4932.YNL131W,1,5.103793691389599,0.0,2.5518968456947997,70,11,5
4932.YHL047C,1,1.0,0.0,0.5,7,0,-1
4932.YIR024C,1,13.208791208791208,0.0,6.604395604395604,14,1,5
4932.YMR145C,1,7.8426829268292675,0.0,3.9213414634146337,41,5,5
4932.YBR044C,1,0.0,0.0,0.0,11,26,11
4932.YOR051C,1,0.0,0.0,0.0,1,2,-1
4932.YLL041C,1,1.4270687645687645,0.0,0.7135343822843823,65,33,5
4932.YJL054W,1,4.344326241134752,0.0,2.172163120567376,49,9,3
4932.YFR011C,1,1.2523809523809524,0.0,0.6261904761904762,15,10,14
4932.YKL119C,1,2.9444444444444446,0.0,1.4722222222222223,9,3,2
4932.YPL036W,1,0.75,0.0,0.375,5,2,10
4932.YHL038C,1,3.571428571428571,0.0,1.7857142857142856,8,2,2
4932.YGR235C,1,1.0,0.0,0.5,12,0,-1
4932.YOL077W-A,1,1.0,0.0,0.5,41,0,-1
4932.YPL063W,1,7.656462585034013,0.0,3.8282312925170063,51,4,10
4932.YOR297C,1,29.54712643678161,0.0,14.773563218390805,31,0,-1
4932.YNR045W,1,1.0,0.0,0.5,9,0,0
4932.YMR002W,1,1.0,0.0,0.5,18,0,-1
4932.YMR118C,1,0.8724358974358976,0.0,0.4362179487179488,15,14,5
4932.YJL062W-A,1,12.41025641025641,0.0,6.205128205128205,13,1,5
4932.YKR065C,1,5.57843137254902,0.0,2.78921568627451,19,1,15
4932.YBR085W,1,1.988095238095238,0.0,0.994047619047619,8,3,3
4932.YGR174C,1,9.008771929824562,0.0,4.504385964912281,19,2,5
4932.YDR178W,1,1.7269957983193276,0.0,0.8634978991596638,36,15,5
4932.YGR183C,1,14.544210526315789,0.0,7.272105263157894,75,6,4
4932.YPR010C-A,1,3.4783625730994148,0.0,1.7391812865497074,19,5,5
4932.YDR047W,1,0.4871794871794872,0.0,0.2435897435897436,14,12,4
4932.YDR393W,1,2.333333333333333,0.0,1.1666666666666665,3,1,4
4932.YDR538W,1,1.0,0.0,0.5,2,0,-1
4932.YMR021C,1,3.642857142857143,0.0,1.8214285714285714,8,2,5
4932.YOL101C,1,2.0,0.0,1.0,2,1,7
4932.YOR020W-A,1,0.8333333333333333,0.0,0.41666666666666663,3,2,3
4932.YCR061W,1,0.0,0.0,0.0,2,1,-1
4932.Q0060,1,18.853801169590643,0.0,9.426900584795321,19,1,4
4932.YKL192C,1,0.5664386684906522,0.0,0.2832193342453261,54,40,3
4932.Q0250,1,11.856036036036036,0.0,5.928018018018018,75,6,5
4932.YPL109C,1,3.8055555555555554,0.0,1.9027777777777777,9,2,3
4932.YPL078C,1,5.313447350771295,0.0,2.6567236753856474,71,12,5
4932.YJR112W-A,1,-0.6666666666666667,0.0,-0.33333333333333337,2,2,-1
4932.YNL311C,1,0.0,0.0,0.0,0,4,-1
4932.YJL208C,1,0.5714285714285714,0.0,0.2857142857142857,9,6,4
4932.YCR090C,1,0.0,0.0,0.0,0,7,-1
4932.YNR039C,1,1.0,0.0,0.5,11,0,-1
4932.YHR060W,1,13.901098901098901,0.0,6.950549450549451,14,1,5
4932.YDR529C,1,34.445134575569355,0.0,17.222567287784678,70,2,3
4932.YGL220W,1,9.457894736842105,0.0,4.728947368421053,20,2,2
4932.YOR334W,1,7.142857142857142,0.0,3.571428571428571,8,1,10
4932.YDR509W,1,-0.6666666666666667,0.0,-0.33333333333333337,1,3,-1
4932.YCL057W,1,0.0,0.0,0.0,2,2,-1
4932.YOR331C,1,2.0,0.0,1.0,2,1,10
4932.YPR083W,1,0.0,0.0,0.0,1,4,-1
4932.YNR017W,1,1.6767441860465118,0.0,0.8383720930232559,46,18,3
4932.YHR194W,1,4.954545454545455,0.0,2.4772727272727275,11,2,7
4932.YNR028W,1,0.0,0.0,0.0,0,6,-1
4932.YOR176W,1,9.857142857142858,0.0,4.928571428571429,21,2,3
4932.YHR116W,1,1.0,0.0,0.5,27,0,0
4932.YDR031W,1,17.758169934640524,0.0,8.879084967320262,19,0,0
4932.YLR204W,1,4.5,0.0,2.25,5,1,3
4932.YFR009W,1,0.0,0.0,0.0,3,5,-1
4932.YGL080W,1,2.345238095238095,0.0,1.1726190476190474,8,3,5
4932.YKL080W,1,38.75843454790823,0.0,19.379217273954115,39,1,10
4932.YFR057W,1,0.0,0.0,0.0,0,5,-1
4932.YOR032C,1,0.0,0.0,0.0,2,13,-1
4932.YPR004C,1,0.606060606060606,0.0,0.303030303030303,12,9,5
4932.YLR154W-C,1,1.0,0.0,0.5,2,0,-1
4932.YML096W,1,0.0,0.0,0.0,0,3,-1
4932.YOL020W,1,0.0,0.0,0.0,2,6,-1
4932.YLR290C,1,7.992647058823529,0.0,3.9963235294117645,17,2,0
4932.YDL044C,1,1.0,0.0,0.5,10,0,-1
4932.YLR163C,1,2.2476609412093285,0.0,1.1238304706046642,63,22,5
4932.YER125W,1,0.0,0.0,0.0,8,97,-1
4932.YGL144C,1,0.0,0.0,0.0,0,13,-1
4932.YER141W,1,18.31578947368421,0.0,9.157894736842104,38,2,11
4932.YGR105W,1,12.85897435897436,0.0,6.42948717948718,13,1,5
4932.YGR029W,1,3.2091787439613526,0.0,1.6045893719806763,46,12,2
4932.YBR259W,1,0.6666666666666666,0.0,0.3333333333333333,2,3,4
4932.YLR361C,1,0.0,0.0,0.0,0,4,-1
4932.YGL071W,1,3.041178333861261,0.0,1.5205891669306304,42,11,10
4932.YPL056C,1,-0.33333333333333337,0.0,-0.16666666666666669,2,3,-1
4932.YGR106C,1,16.919117647058822,0.0,8.459558823529411,17,1,5
4932.YBL059W,1,1.0,0.0,0.5,8,0,0
4932.YOR052C,1,0.0,0.0,0.0,0,3,-1
4932.YLR132C,1,2.0,0.0,1.0,2,1,11
4932.YML066C,1,0.0,0.0,0.0,0,5,-1
4932.YMR070W,1,0.0,0.0,0.0,2,18,-1
4932.YMR023C,1,-0.3333333333333334,0.0,-0.1666666666666667,3,9,-1
4932.YER121W,1,8.833333333333334,0.0,4.416666666666667,9,1,4
4932.YOR332W,1,36.81531531531532,0.0,18.40765765765766,37,1,15
4932.YAL034C,1,0.0,0.0,0.0,0,3,-1
4932.YDR219C,1,0.6666666666666665,0.0,0.33333333333333326,4,3,4
4932.YDR065W,1,0.4254079254079255,0.0,0.21270396270396275,14,10,4
4932.YBR207W,1,1.0,0.0,0.5,12,0,-1
4932.YER011W,1,0.0,0.0,0.0,0,6,-1
4932.YJL199C,1,8.833333333333334,0.0,4.416666666666667,9,1,4
4932.YKL148C,1,0.9142857142857141,0.0,0.4571428571428571,42,27,5
4932.YFL054C,1,1.0,0.0,0.5,2,2,5
4932.YNL254C,1,0.8333333333333334,0.0,0.4166666666666667,5,3,10
4932.YNL026W,1,7.9435540069686414,0.0,3.9717770034843207,43,4,14
4932.YDL120W,1,4.808372282056493,0.0,2.4041861410282466,39,6,5
4932.YLL015W,1,0.0,0.0,0.0,0,4,-1
4932.YDR505C,1,0.0,0.0,0.0,1,3,-1
4932.YLR067C,1,1.9065860215053763,0.0,0.9532930107526881,32,12,3
4932.YLR083C,1,0.0,0.0,0.0,1,3,-1
4932.YDR049W,1,0.27674023769100164,0.0,0.13837011884550082,21,30,4
4932.YGR257C,1,2.738095238095238,0.0,1.369047619047619,7,2,5
4932.YDR381C-A,1,1.0,0.0,0.5,7,0,0
4932.YFL050C,1,1.1666666666666665,0.0,0.5833333333333333,4,1,2
4932.YOL139C,1,0.0,0.0,0.0,3,150,-1
4932.YMR126C,1,1.0,0.0,0.5,6,0,-1
4932.YOL045W,1,0.0,0.0,0.0,0,4,-1
4932.YOR044W,1,0.0,0.0,0.0,1,5,-1
4932.YHR117W,1,4.416666666666667,0.0,2.2083333333333335,19,4,15
4932.YMR257C,1,7.801470588235294,0.0,3.900735294117647,17,2,5
4932.YJL104W,1,6.422357723577235,0.0,3.2111788617886177,43,4,15
4932.YOR355W,1,0.0,0.0,0.0,2,8,-1
4932.YLR242C,1,0.0,0.0,0.0,0,11,-1
4932.YDR322C-A,1,41.635307781649246,0.0,20.817653890824623,42,1,5
4932.YOL026C,1,7.376190476190477,0.0,3.6880952380952383,15,2,10
4932.YER048W-A,1,10.828877005347595,0.0,5.414438502673797,34,3,15
4932.YOR034C-A,1,1.5714285714285714,0.0,0.7857142857142857,8,4,3
4932.YGL159W,1,1.0,0.0,0.5,2,1,9
4932.YDR304C,1,-0.625,0.0,-0.3125,3,8,-1
4932.YDR079W,1,0.30000000000000004,0.0,0.15000000000000002,5,5,4
4932.YGL195W,1,0.0,0.0,0.0,3,33,-1
4932.YKR064W,1,0.0,0.0,0.0,0,3,-1
4932.YOR278W,1,1.5424242424242425,0.0,0.7712121212121212,11,6,7
4932.YML081C-A,1,1.0,0.0,0.5,35,0,-1
4932.YLR205C,1,1.35,0.0,0.675,9,4,5
4932.YKL111C,1,1.0,0.0,0.5,1,0,-1
4932.YDR267C,1,0.9027777777777778,0.0,0.4513888888888889,8,9,4
4932.YGL187C,1,12.68776371308017,0.0,6.343881856540085,81,5,5
4932.YJR080C,1,1.0,0.0,0.5,5,0,-1
